,Population,Age,Children,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,timely_responses,timely_fixes,timely_replacements,reliability,options,respectful_response,courteous_exchange,evidence_of_active_listening,Churn,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Tenure
1108,0.8299235499917228,-1.5498423887423185,-0.9723379092716081,-0.7004015142259906,1.2208755403159253,-0.9967786961579193,0.005867974104602262,4.0917007774733944,1,1,1,1,0,0,1,0,1,0,0,0,-1.0517874539181624,-1.2106013830329532,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,0.47693122604458105,1.462596279828045,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,-1.2390587785813842
3527,-0.458326838509246,-1.115014545125403,-0.9723379092716081,-0.5316986089420079,0.29034256567639327,2.3081904555593193,1.0175876473118841,-0.6258635316811727,0,1,1,0,0,1,1,0,0,1,1,1,1.3972207909853283,-1.0735027454334412,0.49067915569344955,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,0.4948436788828508,1.453943336936338,-0.4954056262379492,1.462596279828045,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,-1.1400866805218224
3495,1.5889325192064179,0.6726110341885836,-0.5065919164222484,-0.41548110713306347,0.30087057797654027,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,0,1,1,0,0,0,1,1,0,1,0,-0.003507519483762699,-1.4048316373973315,1.4543067198989672,1.4449218825567476,1.4718964368813727,0.4898783058016274,-1.45681744863776,1.453943336936338,-0.4954056262379492,0.4903839162092966,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,-1.258323337701316
1420,-0.04930456853714946,0.09284057603269602,-0.5065919164222484,-1.1392321992885293,-0.5173270241731148,0.6557058797007002,1.0175876473118841,-0.6258635316811727,0,0,1,1,0,0,0,1,1,0,1,1,-0.7598091929486548,-1.167962872857288,-0.47294840851206826,-1.4547808719219755,-1.446602777027496,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-1.0755593976573836
6923,-0.5687760166111471,1.5422667214224148,-0.9723379092716081,1.3438471643787078,0.3637933453944306,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,1,1,0,1,0,0,1,-1.283700528014704,1.0269356066187856,0.49067915569344955,0.4783542977305066,-1.446602777027496,-0.48500389479862627,-1.45681744863776,0.48638937610826977,1.4492680783271112,0.4903839162092966,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1.270684582329511
3881,2.9940761093748316,0.9624962632665273,-0.9723379092716081,0.05939616762565095,-0.13736490676699936,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,0,0,0,1,0,0,1,-1.1099083660131157,-1.3208614598238668,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,-1.0373422713235652
8353,-0.6035598857498887,-1.3565855693570228,-0.04084592357288879,-0.5800926610079913,-0.0376478620811688,1.6471966252158718,0.005867974104602262,0.9466579047036832,0,1,0,0,1,0,1,0,0,0,1,1,0.22865084496524204,0.6881953924717947,0.49067915569344955,0.4783542977305066,-0.4737697057245398,1.4647605064018812,-1.45681744863776,0.48638937610826977,1.4492680783271112,1.462596279828045,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.5107849061626533
6245,0.24462605474281557,-0.2453588578915717,-0.5065919164222484,-1.1984144112933923,2.3005477256135607,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,1,1,0,0,0,1,0,1,0,0,-0.5277647058207883,1.097904505126733,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,0.4903839162092966,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1.222471795325445
4938,-0.672989042875425,1.0108104681128514,-0.9723379092716081,-0.9242342892637079,-0.8445845530745402,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,0,0,0,1,1,1,0,0,0,0,0,1,-0.5856069328641963,-1.082467218810363,0.49067915569344955,-0.48821328709573447,1.4718964368813727,0.4898783058016274,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,-0.86131199033597
6798,-0.2693021472532949,1.6388951311150628,0.4249000692764709,-0.7215246186143879,-0.10263590762215821,-1.9882694416730908,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,0,0,1,0,1,0,0,-0.9935206204951417,0.8143886141816786,-0.47294840851206826,0.4783542977305066,-1.446602777027496,-0.48500389479862627,-0.48098688487745467,1.453943336936338,-0.4954056262379492,1.462596279828045,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0.7545517646215458
7812,0.5329441413689199,-1.211642954818051,0.4249000692764709,1.654579931271485,-0.6497027453061374,1.316699710044148,0.005867974104602262,0.9466579047036832,0,1,0,1,0,0,0,0,0,0,1,0,-0.5864499510697564,0.9154988130228102,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,0.47693122604458105,0.4903839162092966,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1.0357934633668529
1680,-0.46109846154818956,-0.8734435208937832,-0.5065919164222484,-0.919763839765351,-0.40654767845975415,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,0,0,1,0,1,1,1,0,1,1,1,1.6888525295543177,-0.6847175818996724,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,-1.4540408110282002,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-0.8156228934854923
6715,-0.6732662051793195,0.5276684196496116,-0.5065919164222484,0.8827496973431138,0.3739584386622068,-1.3272756113296431,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,0,1,0,1,0,0,1,-1.0517866854209033,1.0169991453179916,-0.47294840851206826,0.4783542977305066,0.4990633655784165,1.4647605064018812,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,-0.4818284474094517,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.020554678277532
633,1.0550486313299139,0.5276684196496116,-0.9723379092716081,0.9650377428451568,0.7699867255718119,0.6557058797007002,0.005867974104602262,-0.6258635316811727,1,1,0,1,0,0,0,1,0,1,1,0,1.1063444153587574,-0.7916148265125873,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,-1.4677424785204796,-1.4540408110282002,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,-0.7655337576039092
2569,0.4601890365966513,1.349009902037119,0.8906460621258305,0.904603691499567,-0.015262478506748754,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,1,1,0,0,0,0,1,-0.8187107818199896,-1.325974462068117,-2.4002035369231036,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,-1.4677424785204796,-0.4818284474094517,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-1.1633254685026015
7359,-0.34351235412100883,-0.2936730627378957,1.82213804782455,-0.5465256352410961,0.039437820574968814,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0,0,1,1,0,0,0,1,0,0,0,1,-1.5753429091063438,1.3533987106728596,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,-1.45988609539888,-2.4326480123980656,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1.2691506439684082
2166,-0.6304446292276413,0.5759826244959356,0.4249000692764709,-0.5714992981455301,-1.1805397094480643,0.6557058797007002,-1.0058516991026796,0.9466579047036832,1,1,1,1,1,1,0,1,1,1,1,0,1.747513485632336,-0.9444773258349206,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-1.2433071173865293
8169,-0.44342936467492433,-0.003787833659951896,0.4249000692764709,-0.2854703217100784,0.15568616322140313,-0.6662817809861953,0.005867974104602262,0.9466579047036832,0,1,0,1,1,0,0,0,1,1,0,1,0.22889536682044626,0.721463732470183,1.4543067198989672,0.4783542977305066,0.4990633655784165,1.4647605064018812,0.4948436788828508,0.48638937610826977,-0.4954056262379492,0.4903839162092966,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.8260417637034053
8845,-0.6619025507196508,0.4793542148032877,-0.5065919164222484,-1.1980019781054985,1.0060894651000696,-0.6662817809861953,2.0293073205191656,-0.6258635316811727,0,1,0,1,1,1,1,0,1,0,1,0,1.0443501373505977,0.6731487560550468,-1.436575972717586,-0.48821328709573447,-1.446602777027496,0.4898783058016274,-0.48098688487745467,-1.4487185455478664,-0.4954056262379492,-1.4540408110282002,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0.7214677094368099
2825,-0.6743748543948969,0.09284057603269602,0.8906460621258305,-0.9279912258007216,-0.30022482254312993,1.9776935403875957,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,1,1,0,0,1,0,0,-0.7026444078831412,-0.9472475120569357,-1.436575972717586,-1.4547808719219755,-1.446602777027496,-0.48500389479862627,-1.45681744863776,-1.4487185455478664,-1.4677424785204796,-0.4818284474094517,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,-1.1019214923349256
4087,-0.0400889219326621,0.3827258051106398,-0.5065919164222484,-1.2018209746664856,-0.02405822449961012,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,0,0,1,1,0,1,1,-0.759808960070698,-1.0635143668031621,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.9611342393925273
6243,2.1256573206978393,-0.4386156772768675,-0.04084592357288879,-0.7810990499707647,0.038886721303591804,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,0,0,0,1,0,1,0,0,0,1,0,1,-1.2265220031497068,1.5027447036385286,0.49067915569344955,1.4449218825567476,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,0.48638937610826977,-0.4954056262379492,-1.4540408110282002,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1.402546552894683
8364,-0.30173013680893457,-1.5981565935886426,0.4249000692764709,-0.6947824223410576,-0.816908952531042,-1.3272756113296431,1.0175876473118841,-0.6258635316811727,0,1,0,1,0,0,0,0,1,1,0,0,-1.2843875179888486,1.0307069297762894,1.4543067198989672,1.4449218825567476,2.444729508184329,2.4396427070021347,-1.45681744863776,1.453943336936338,-0.4954056262379492,1.462596279828045,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1.0994938844349946
3941,-0.6605860297761527,0.2377831905716679,3.219376026372629,-0.19157988875462073,0.8074820246354737,-0.0052879506427475865,1.0175876473118841,0.9466579047036832,0,0,1,0,0,0,0,1,0,1,1,1,0.6405886636989737,-0.09981874456643085,2.417934284104485,1.4449218825567476,1.4718964368813727,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-0.41732533124056265
9179,-0.5299732940659372,1.5905809262687387,-0.9723379092716081,3.1629927879121245,0.5682713372437554,0.986202794872424,1.0175876473118841,-0.6258635316811727,0,0,1,1,0,1,0,0,1,0,1,1,-0.2365089021383282,0.6354037875875103,-2.4002035369231036,-1.4547808719219755,-1.446602777027496,2.4396427070021347,-1.45681744863776,0.48638937610826977,0.47693122604458105,1.462596279828045,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.8469836529558009
8075,-0.4798762076370322,-0.05210203850627586,0.4249000692764709,-0.9175523751396367,0.2588089341971158,-0.3357848658144715,1.0175876473118841,0.9466579047036832,0,1,0,1,0,0,1,1,1,0,0,1,-0.29440003355277666,0.8403247064706355,-0.47294840851206826,-1.4547808719219755,-0.4737697057245398,1.4647605064018812,-0.48098688487745467,-1.4487185455478664,0.47693122604458105,1.462596279828045,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.9853172096243246
9195,-0.1382043775112643,-1.6464707984349665,-0.9723379092716081,0.3009277522432509,-0.071894313327414,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,0,0,1,1,0,1,1,-0.759808960070698,0.7162291418346174,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.7845448734982705
4128,-0.6676536685254587,-0.6318724966621634,-0.9723379092716081,2.208098249894839,-0.6081854800752678,-2.3187663568448147,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,0,0,1,1,1,1,1,0.9319003580911953,-0.7664952607522151,-1.436575972717586,-0.48821328709573447,-1.446602777027496,0.4898783058016274,0.4948436788828508,-1.4487185455478664,-1.4677424785204796,-1.4540408110282002,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.9693637657532546
1172,-0.663565524543017,-0.6318724966621634,-0.9723379092716081,-1.2857076863860912,0.5530488966923104,-0.9967786961579193,0.005867974104602262,0.9466579047036832,0,1,0,1,1,0,1,0,0,1,1,1,1.629815382424017,-0.8137422569390068,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,1.4647605064018812,0.4948436788828508,0.48638937610826977,-0.4954056262379492,0.4903839162092966,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,-1.0740307183298266
8668,-0.6640505585748321,0.28609739541799184,0.4249000692764709,0.647114169631724,-1.1836540924036263,-1.3272756113296431,1.0175876473118841,-0.6258635316811727,0,0,1,1,1,0,0,0,0,1,1,1,1.5716952854019142,1.3124058752740886,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,-1.45988609539888,0.4948436788828508,1.453943336936338,-1.4677424785204796,-0.4818284474094517,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.3124533910952065
4222,-0.24269456607943668,1.107438877805499,-0.9723379092716081,0.29785915002928276,-0.476628674985632,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0,0,1,0,1,0,1,1,0,1,0,0,0.7530943336681376,-1.231733362539793,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,1.4647605064018812,-0.48098688487745467,0.48638937610826977,0.47693122604458105,-0.4818284474094517,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,-1.1471834145815112
4834,-0.6291281082841431,0.4793542148032877,2.7536300335232693,-0.27428462298905865,1.3039922248934366,1.316699710044148,0.005867974104602262,0.9466579047036832,1,1,0,1,1,1,0,1,0,0,0,1,-1.0502753074777846,-1.2309957890306624,0.49067915569344955,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,-1.4540408110282002,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-1.1807330215716019
2576,0.24012216730453226,0.3827258051106398,0.8906460621258305,-0.5383815869522045,0.022706581110419566,-0.0052879506427475865,1.0175876473118841,0.9466579047036832,0,1,0,1,1,0,0,1,0,1,0,1,-0.23653917627278173,-0.881342631486946,-1.436575972717586,-1.4547808719219755,-0.4737697057245398,1.4647605064018812,-1.45681744863776,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,-1.0425057362737562
1989,0.3074726071508609,-0.10041624335259981,-0.9723379092716081,-0.41294338409560166,-0.705687714923687,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,1,0,1,1,0,1,1,-0.7011778356590141,-1.3429214546049966,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,1.4647605064018812,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-1.2405956451158489
6973,2.2370765668633705,1.6872093359613867,0.4249000692764709,-0.6189025176001848,0.18583532579941694,0.3252089645289763,1.0175876473118841,-0.6258635316811727,0,0,0,1,0,0,0,1,0,1,0,1,-1.2840661464077232,0.7321967549472821,0.49067915569344955,1.4449218825567476,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.885736775209801
5836,-0.6027283988382057,-0.8251293160474592,-0.9723379092716081,-0.5562708321485093,0.8654348175267387,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,0,0,1,1,1,0,0,1,1,1,1,1,1.6888818023135546,1.584200865634638,-0.47294840851206826,1.4449218825567476,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.3405392881486957
4532,-0.5143829144718796,0.8658678535738794,-0.04084592357288879,1.9006443800401238,0.8125561703658349,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,1,0,1,0,1,0,0,0,1,1,1,0,1.3972487363402082,-0.7034375113562652,-1.436575972717586,-1.4547808719219755,-0.4737697057245398,-1.45988609539888,0.4948436788828508,-2.4162725063759347,-0.4954056262379492,-0.4818284474094517,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.902898511554808
3209,-0.2011895110712568,-0.8251293160474592,-0.5065919164222484,0.9437979656116887,0.05296663561499152,1.316699710044148,1.0175876473118841,0.9466579047036832,0,0,0,0,1,0,0,1,0,0,0,1,-0.8183614648839842,-1.1252084456621514,1.4543067198989672,2.4114894673829887,1.4718964368813727,0.4898783058016274,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.2095538172994738
3855,-0.6486680507086953,1.204067287498147,-0.9723379092716081,0.6324555919691359,-0.41182880968364943,0.3252089645289763,1.0175876473118841,-0.6258635316811727,1,0,0,1,1,1,0,1,1,1,0,0,0.5791601161125732,-0.9848727932073856,1.4543067198989672,1.4449218825567476,0.4990633655784165,0.4898783058016274,-2.4326480123980656,0.48638937610826977,1.4492680783271112,0.4903839162092966,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-0.9102183776739275
2628,-0.5290032260023069,1.107438877805499,0.4249000692764709,-1.187698240982322,-0.8102097360224011,-1.657772526501367,-1.0058516991026796,0.9466579047036832,0,0,1,0,1,1,0,1,0,1,1,1,1.9219577059144677,-0.8837108216469121,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,1.462596279828045,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-0.9508079902340212
7803,0.37516949987705744,-1.6947850032812906,-0.5065919164222484,-0.9706562510821612,0.887861869582653,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,1,0,0,1,0,0,0,0,0,0,1,1,-1.05220586574411,1.1842373499425303,0.49067915569344955,1.4449218825567476,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,-0.4818284474094517,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1.1292736941905008
1410,-0.5513147914658025,0.09284057603269602,-0.9723379092716081,-0.0021319132854180165,-0.5912672674135313,0.986202794872424,1.0175876473118841,-0.6258635316811727,1,0,0,1,1,1,0,0,1,1,0,0,-0.46877355208706134,-1.29095580359503,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,-1.4487185455478664,-0.4954056262379492,-1.4540408110282002,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-1.192717790073582
8257,-0.6712567784760853,-0.4386156772768675,0.8906460621258305,-0.8840942203862268,-1.145275068694336,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,0,1,1,0,1,1,1,1.630222173639893,1.090119712788229,-1.436575972717586,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1.019906838925321
7386,-0.6481137261009066,-0.9217577257401072,-0.5065919164222484,2.5066743446629394,1.3724461471935612,-0.0052879506427475865,1.0175876473118841,0.9466579047036832,0,1,1,1,0,0,0,0,1,0,0,0,-1.5756642806874692,0.733898494161377,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,0.4898783058016274,0.4948436788828508,-0.48116458471979834,1.4492680783271112,1.462596279828045,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.7330062842388937
4303,-0.5141750427439589,0.43104000995696373,-0.04084592357288879,-0.09061922323937094,0.9764376360108596,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,0,1,1,1,0,0,0,0,0,1,1,0,0.3489579265052009,-1.03834153096779,1.4543067198989672,1.4449218825567476,1.4718964368813727,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-1.197375193857762
6750,0.6345241257462015,-1.2599571596643748,-0.9723379092716081,1.0736541329178022,-1.204951054917077,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,0,1,1,1,0,0,1,0,1,1,0,1,-0.7605099227222823,1.3031115823134385,0.49067915569344955,-0.48821328709573447,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1.384075756652999
6555,-0.4397569641483241,0.5276684196496116,-0.04084592357288879,2.103007578441317,0.1984837261498013,1.6471966252158718,-1.0058516991026796,-0.6258635316811727,0,0,0,1,1,0,0,0,1,1,0,0,-0.23686054785390712,1.4486731026663826,0.49067915569344955,0.4783542977305066,0.4990633655784165,-1.45988609539888,0.4948436788828508,0.48638937610826977,-0.4954056262379492,-1.4540408110282002,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1.3777819198173293
